S,Input_d,d_ref,vel_ref,Input_vel,vel_md,vel_mi,curva,fuzzyOut,VELpwm_out,Input_theta,direccion,thethaPWM_out,E
S,3.30,9.30,-0.95,-1.25,-2.49,0.00,5.00,0.83,65.80,-1.66,1.00,-85.76,E
S,3.30,9.30,-1.15,1.25,0.00,2.49,5.00,0.83,284.65,-2.09,1.00,35.77,E
S,3.20,9.30,-1.68,0.00,2.49,-2.49,10.00,0.83,49.21,-2.01,1.00,9.89,E
S,3.20,9.30,-3.87,0.00,0.00,0.00,0.00,0.99,-182.24,-1.95,0.00,81.49,E
S,3.40,9.30,-3.31,0.00,0.00,0.00,0.00,0.99,-124.37,-1.90,0.00,74.36,E
S,3.40,9.30,-3.55,0.00,0.00,0.00,0.00,0.99,299.51,-1.87,1.00,63.52,E
S,3.50,9.30,-1.66,-1.25,-2.49,0.00,5.00,0.83,-54.43,-1.93,0.00,151.37,E
S,3.50,9.30,1.46,-2.49,-4.99,0.00,10.00,0.55,241.94,-1.98,1.00,167.57,E
S,4.30,9.30,-0.87,-1.25,0.00,-2.49,5.00,0.99,-291.32,-1.87,0.00,215.81,E
S,4.30,9.30,1.93,2.49,4.99,0.00,10.00,0.66,199.44,-1.82,1.00,181.06,E
S,4.30,9.30,0.29,1.25,2.49,0.00,5.00,0.83,63.21,-0.01,1.00,-22.60,E
S,4.50,9.30,2.02,2.49,2.49,2.49,0.00,0.69,255.73,-0.35,1.00,137.88,E
S,4.50,9.30,1.88,2.49,0.00,4.99,10.00,0.69,156.25,-1.08,1.00,193.53,E
S,5.10,9.30,3.30,2.49,-4.99,9.97,30.00,0.70,319.77,-1.07,1.00,188.15,E
S,5.10,9.30,2.90,4.99,7.48,2.49,10.00,0.74,291.55,-1.82,1.00,272.88,E
S,5.10,9.30,2.57,4.99,0.00,9.97,20.00,0.77,233.93,-0.80,1.00,237.45,E
S,5.40,9.30,2.07,3.74,4.99,2.49,5.00,0.99,303.73,-1.83,1.00,327.51,E
S,5.40,9.30,1.91,3.74,2.49,4.99,5.00,0.99,329.35,0.17,1.00,-11.21,E
S,5.80,9.30,4.21,1.25,0.00,2.49,5.00,0.81,280.57,0.00,1.00,175.58,E
S,5.80,9.30,3.22,7.48,7.48,7.48,0.00,0.99,-52.40,-2.42,0.00,376.54,E
S,6.20,9.30,5.17,7.48,7.48,7.48,0.00,0.85,243.15,-1.08,1.00,310.84,E
S,6.20,9.30,5.14,8.73,4.99,12.47,15.00,0.83,-146.92,-2.35,0.00,413.21,E
S,6.20,9.30,4.68,6.23,2.49,9.97,15.00,0.92,405.60,-1.41,1.00,420.95,E
S,7.10,9.30,7.94,12.47,19.95,4.99,30.00,0.79,286.91,-1.11,1.00,342.47,E
S,7.10,9.30,7.85,3.74,2.49,4.99,5.00,0.90,464.77,1.94,1.00,48.07,E
S,6.80,9.30,6.68,12.47,9.97,14.96,10.00,0.90,226.77,2.12,1.00,42.08,E
S,6.80,9.30,6.59,3.74,0.00,7.48,15.00,0.90,80.08,1.91,1.00,-40.21,E
S,6.80,9.30,6.85,3.74,0.00,7.48,15.00,0.69,624.77,1.72,1.00,60.04,E
S,7.20,9.30,7.87,6.23,4.99,7.48,5.00,0.91,-102.48,-2.99,0.00,571.02,E
S,7.20,9.30,7.79,11.22,9.97,12.47,5.00,0.91,656.27,-0.32,1.00,302.46,E
S,7.20,9.30,0.06,7.48,7.48,7.48,0.00,0.99,0.00,-3.06,0.00,0.00,E
S,7.20,9.30,0.06,4.99,4.99,4.99,0.00,0.99,0.00,-3.06,0.00,0.00,E
S,7.20,9.30,0.06,2.49,2.49,2.49,0.00,0.99,0.00,-3.06,0.00,0.00,E
S,10.40,9.30,4.48,3.74,2.49,4.99,5.00,0.99,304.76,-0.89,1.00,121.87,E
S,10.40,9.30,4.53,6.23,4.99,7.48,5.00,0.99,-55.16,-3.17,0.00,1023.00,E
S,10.40,9.30,4.57,3.74,2.49,4.99,5.00,0.99,-43.82,-3.05,0.00,360.39,E
S,19.60,9.30,22.41,5.82,8.31,3.32,15.00,0.45,1023.00,-2.87,1.00,373.18,E
S,19.60,9.30,22.15,18.70,27.43,9.97,35.00,0.44,363.49,-2.53,1.00,381.82,E
S,15.50,9.30,14.91,16.21,22.44,9.97,25.00,0.38,-378.30,-3.45,0.00,330.09,E
S,15.50,9.30,17.19,8.31,9.97,6.65,10.00,0.50,1023.00,-1.53,1.00,335.24,E
S,15.50,9.30,23.28,10.80,11.64,9.97,5.00,0.83,1023.00,-1.46,1.00,395.33,E
S,15.50,9.30,0.10,13.71,14.96,12.47,5.00,0.99,0.00,-1.46,1.00,0.00,E
S,15.50,9.30,0.10,11.22,12.47,9.97,5.00,0.99,0.00,-1.46,1.00,0.00,E
S,13.40,9.30,14.27,9.14,14.96,3.32,35.00,0.73,1023.00,-3.55,1.00,362.40,E
S,13.40,9.30,11.72,12.47,24.93,0.00,50.00,0.43,1023.00,-3.19,1.00,340.88,E
S,13.40,9.30,14.20,13.71,22.44,4.99,35.00,0.70,1023.00,-1.70,1.00,214.96,E
S,7.80,9.30,-5.40,-3.74,-2.49,-4.99,5.00,0.99,-413.62,-1.56,0.00,263.81,E
S,7.80,9.30,-4.13,-6.23,-12.47,0.00,25.00,0.89,-311.71,-1.50,0.00,268.91,E
S,6.40,9.30,-8.72,-4.99,-7.48,-2.49,10.00,0.86,-567.04,-1.71,0.00,316.97,E
S,6.40,9.30,-7.07,-4.99,-7.48,-2.49,10.00,0.77,149.39,-2.34,1.00,377.30,E
S,6.40,9.30,-7.56,-2.49,-2.49,-2.49,0.00,0.79,-975.79,-2.01,0.00,383.94,E
S,18.50,9.30,21.76,9.14,11.64,6.65,15.00,0.47,1023.00,-2.43,1.00,482.69,E
S,18.50,9.30,9.85,13.71,22.44,4.99,35.00,0.06,-1023.00,-1.93,0.00,436.26,E
S,28.40,9.30,10.37,7.48,14.96,0.00,30.00,0.07,665.47,-1.66,1.00,456.52,E
S,28.40,9.30,9.97,8.73,19.95,-2.49,45.00,0.06,236.50,0.12,1.00,195.34,E
S,28.40,9.30,2.42,8.73,17.45,0.00,35.00,0.70,0.00,1.03,1.00,0.00,E
S,28.40,9.30,1.63,6.23,12.47,0.00,25.00,0.80,0.00,1.03,1.00,0.00,E
S,7.30,9.30,-6.74,-3.74,-2.49,-4.99,5.00,0.92,-1023.00,-2.07,0.00,224.72,E
S,7.30,9.30,-7.26,-4.99,-9.97,0.00,20.00,0.94,-247.28,-2.19,0.00,246.26,E
S,7.30,9.30,-6.37,1.25,-9.97,12.47,45.00,0.89,-1023.00,-2.21,0.00,252.01,E
S,7.30,9.30,0.88,-1.25,-7.48,4.99,25.00,0.89,0.00,-2.14,0.00,0.00,E
S,7.30,9.30,0.07,-1.25,-4.99,2.49,15.00,0.99,0.00,-2.14,0.00,0.00,E
S,40.00,9.30,39.75,12.47,12.47,12.47,0.00,0.99,1023.00,-1.18,1.00,205.90,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,631.23,-2.39,1.00,254.80,E
S,40.00,9.30,10.16,9.97,17.45,2.49,30.00,0.07,316.22,-1.95,1.00,227.86,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,106.40,-0.24,1.00,-12.29,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,276.49,0.08,1.00,50.75,E
S,29.40,9.30,10.23,7.48,9.97,4.99,10.00,0.07,1023.00,-0.17,1.00,97.62,E
S,29.40,9.30,10.05,9.97,14.96,4.99,20.00,0.06,181.05,-0.42,1.00,100.23,E
S,29.40,9.30,10.05,9.97,14.96,4.99,20.00,0.06,180.78,-0.56,1.00,106.64,E
S,28.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,178.92,-0.16,1.00,104.15,E
S,28.00,9.30,25.95,11.22,14.96,7.48,15.00,0.56,1023.00,-0.30,1.00,124.19,E
S,15.00,9.30,22.21,14.96,17.45,12.47,10.00,0.57,1023.00,-1.08,1.00,264.92,E
S,15.00,9.30,21.09,19.95,27.43,12.47,30.00,0.52,823.45,-2.28,1.00,406.85,E
S,15.00,9.30,28.33,24.93,32.41,17.45,30.00,0.80,1023.00,-3.02,1.00,459.50,E
S,10.80,9.30,12.84,14.96,24.93,4.99,40.00,0.55,356.93,-2.68,1.00,424.35,E
S,10.80,9.30,11.86,17.45,32.41,2.49,60.00,0.44,833.51,-2.25,1.00,372.92,E
S,5.40,9.30,2.37,4.99,12.47,-2.49,30.00,0.44,-39.40,0.70,0.00,-969.76,E
S,5.40,9.30,-1.50,2.49,9.97,-4.99,30.00,0.73,-238.80,0.05,0.00,-136.40,E
S,5.40,9.30,-1.66,0.00,-2.49,2.49,10.00,0.73,177.66,0.51,1.00,200.58,E
S,5.00,9.30,-6.87,0.00,-2.49,2.49,10.00,0.99,-255.91,-0.05,0.00,206.12,E
S,5.00,9.30,-4.56,-2.49,-4.99,0.00,10.00,0.83,-312.55,0.12,0.00,171.47,E
S,6.00,9.30,-1.36,0.83,1.66,0.00,5.00,0.83,-227.73,0.14,0.00,191.14,E
S,6.00,9.30,-2.89,0.00,4.99,-4.99,20.00,0.95,79.12,-0.44,1.00,241.94,E
S,7.40,9.30,2.38,2.49,3.32,1.66,5.00,0.95,-202.42,-0.27,0.00,251.04,E
S,7.40,9.30,2.45,2.49,2.49,2.49,0.00,0.93,53.76,0.27,1.00,190.64,E
S,7.40,9.30,2.20,1.25,2.49,0.00,5.00,0.96,77.60,0.25,1.00,175.67,E
S,7.50,9.30,2.49,3.32,4.99,1.66,10.00,0.96,-88.18,0.26,0.00,127.32,E
S,7.50,9.30,2.25,3.74,4.99,2.49,5.00,0.99,-137.82,0.83,0.00,77.03,E
S,7.80,9.30,3.40,1.25,2.49,0.00,5.00,0.99,403.98,0.57,1.00,101.00,E
S,7.80,9.30,3.33,3.74,7.48,0.00,15.00,0.99,203.39,0.78,1.00,54.86,E
S,7.80,9.30,0.08,2.49,4.99,0.00,10.00,0.99,0.00,0.62,0.00,0.00,E
S,7.80,9.30,0.10,1.25,2.49,0.00,5.00,0.99,0.00,0.62,0.00,0.00,E
S,10.30,9.30,4.08,2.49,0.00,4.99,10.00,0.99,248.25,1.21,1.00,-108.97,E
S,10.30,9.30,4.13,3.32,1.66,4.99,10.00,0.99,75.50,-0.02,1.00,14.03,E
S,10.30,9.30,6.34,2.49,4.99,0.00,10.00,0.43,604.30,-0.47,1.00,39.50,E
S,20.60,9.30,21.73,17.45,19.95,14.96,10.00,0.43,367.33,-0.20,1.00,32.09,E
S,20.60,9.30,21.71,18.70,24.93,12.47,25.00,0.43,603.43,-2.01,1.00,1023.00,E
S,19.40,9.30,22.53,11.22,14.96,7.48,15.00,0.45,1023.00,-2.41,1.00,282.92,E
S,19.40,9.30,14.51,19.95,29.92,9.97,40.00,0.20,611.58,-2.11,1.00,1023.00,E
S,19.40,9.30,3.97,6.65,13.30,0.00,40.00,0.50,0.00,-2.02,1.00,0.00,E
S,19.40,9.30,2.42,8.73,17.45,0.00,35.00,0.70,0.00,-2.02,1.00,0.00,E
S,19.40,9.30,0.88,7.48,14.96,0.00,30.00,0.89,0.00,-2.02,1.00,0.00,E
S,6.60,9.30,-8.10,-8.73,-7.48,-9.97,5.00,0.85,205.92,2.96,1.00,-327.21,E
S,6.60,9.30,-8.77,-4.16,-6.65,-1.66,15.00,0.88,-374.71,-0.52,0.00,30.04,E
S,6.60,9.30,-10.02,-12.47,-17.45,-7.48,20.00,0.94,-118.54,-0.75,0.00,58.05,E
S,7.50,9.30,-7.01,-7.48,-12.47,-2.49,20.00,0.96,181.83,1.62,1.00,-213.93,E
S,13.50,9.30,14.30,-3.74,-7.48,0.00,15.00,0.74,-263.51,-1.19,0.00,126.89,E
S,13.50,9.30,15.16,18.70,19.95,17.45,5.00,0.83,47.95,-0.70,1.00,94.96,E
S,13.50,9.30,14.55,13.71,17.45,9.97,15.00,0.74,975.58,-1.34,1.00,1023.00,E
S,40.00,9.30,10.21,7.48,12.47,2.49,20.00,0.07,648.85,-1.78,1.00,181.41,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,291.17,-0.27,1.00,9.96,E
S,31.80,9.30,10.23,9.97,12.47,7.48,10.00,0.07,153.32,-0.20,1.00,68.88,E
S,31.80,9.30,10.23,8.73,12.47,7.48,10.00,0.07,161.24,-0.13,1.00,53.57,E
S,31.80,9.30,10.23,12.47,14.96,9.97,10.00,0.07,206.30,-0.43,1.00,122.00,E
S,32.60,9.30,10.00,8.73,12.47,4.99,15.00,0.06,180.76,-0.53,1.00,99.96,E
S,32.60,9.30,10.05,9.97,12.47,7.48,10.00,0.06,215.42,-0.29,1.00,85.13,E
S,25.80,9.30,10.23,9.97,12.47,7.48,10.00,0.07,413.45,-0.41,1.00,150.99,E
S,25.80,9.30,10.00,9.97,12.47,7.48,10.00,0.06,386.26,-0.52,1.00,138.67,E
S,21.30,9.30,21.35,13.71,19.95,7.48,25.00,0.42,1023.00,-0.32,1.00,107.70,E
S,21.30,9.30,21.11,22.44,27.43,17.45,20.00,0.41,1023.00,-0.81,1.00,144.89,E
S,21.30,9.30,14.11,14.96,21.61,8.31,40.00,0.19,-551.74,2.37,0.00,-1023.00,E
S,12.60,9.30,19.64,28.67,37.40,19.95,35.00,0.77,580.04,-1.29,1.00,212.17,E
S,12.60,9.30,19.74,9.97,14.96,4.99,30.00,0.77,1023.00,-1.83,1.00,318.88,E
S,5.50,9.30,-2.11,3.74,9.97,-2.49,25.00,0.76,-495.99,2.43,0.00,-114.90,E
S,5.50,9.30,-1.33,0.83,6.65,-4.99,35.00,0.70,29.69,-0.57,1.00,1023.00,E
S,5.50,9.30,-2.76,-1.25,2.49,-4.99,15.00,0.79,103.98,2.06,1.00,-705.25,E
S,5.60,9.30,-2.54,0.00,-4.99,4.99,20.00,0.79,-264.65,1.19,0.00,405.12,E
S,5.60,9.30,-3.12,-1.25,-2.49,0.00,5.00,0.83,2.35,0.87,1.00,-36.20,E
S,6.20,9.30,-1.48,-0.83,0.00,-1.66,5.00,0.85,419.08,0.72,1.00,280.54,E
S,6.20,9.30,-3.23,0.00,0.00,0.00,0.00,0.99,-236.13,1.15,0.00,-71.77,E
S,6.20,9.30,-2.36,0.00,0.00,0.00,0.00,0.91,64.04,1.64,1.00,-164.29,E
S,7.20,9.30,1.18,3.74,0.00,7.48,15.00,0.91,215.22,1.18,1.00,-157.43,E
S,7.20,9.30,0.83,0.83,1.66,0.00,5.00,0.94,196.31,0.46,1.00,509.25,E
S,11.10,9.30,16.07,13.71,17.45,9.97,15.00,0.99,14.14,-1.41,1.00,123.45,E
S,11.10,9.30,11.54,10.80,14.96,6.65,25.00,0.43,-599.95,2.90,0.00,-1023.00,E
S,21.60,9.30,20.81,22.44,27.43,17.45,20.00,0.40,1023.00,-1.79,1.00,183.30,E
S,21.60,9.30,26.37,26.18,34.91,17.45,35.00,0.57,1023.00,-2.67,1.00,290.91,E
S,14.70,9.30,14.76,15.79,23.27,8.31,45.00,0.28,-374.18,2.87,0.00,-226.07,E
S,14.70,9.30,14.82,12.47,19.95,4.99,45.00,0.28,927.88,-3.08,1.00,372.51,E
S,7.60,9.30,4.05,6.23,12.47,0.00,25.00,0.89,-1023.00,1.88,0.00,-96.37,E
S,7.60,9.30,4.42,6.65,11.64,1.66,30.00,0.79,-159.88,1.51,0.00,-67.44,E
S,7.60,9.30,4.33,8.73,12.47,4.99,15.00,0.80,312.64,1.46,1.00,-112.41,E
S,5.70,9.30,-4.23,0.00,0.00,0.00,0.00,0.99,-262.73,1.20,0.00,-68.83,E
S,5.70,9.30,-2.30,-1.25,0.00,-2.49,5.00,0.83,-313.37,1.04,0.00,-60.27,E
S,6.20,9.30,-2.51,0.00,0.00,0.00,0.00,0.99,-238.25,1.05,0.00,-109.51,E
S,6.20,9.30,-2.64,-1.25,0.00,-2.49,5.00,0.99,368.37,1.33,1.00,-146.92,E
S,6.20,9.30,-2.76,-1.25,-2.49,0.00,5.00,0.99,30.21,1.31,1.00,-118.08,E
S,7.10,9.30,1.22,2.49,0.00,4.99,10.00,0.92,120.40,0.97,1.00,-153.63,E
S,7.10,9.30,0.06,0.00,2.49,-2.49,10.00,0.99,0.00,0.26,1.00,0.00,E
S,7.10,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,0.26,1.00,0.00,E
S,13.40,9.30,16.50,11.22,9.97,12.47,5.00,0.99,643.26,-0.01,1.00,12.63,E
S,13.40,9.30,15.21,8.73,9.97,7.48,5.00,0.83,980.11,-1.47,1.00,177.67,E
S,13.40,9.30,12.25,8.73,14.96,2.49,25.00,0.48,1023.00,-2.18,1.00,191.47,E
S,16.80,9.30,18.89,19.95,27.43,12.47,30.00,0.48,-573.66,2.27,0.00,-212.42,E
S,16.80,9.30,1.63,14.96,22.44,7.48,30.00,0.80,0.00,2.80,0.00,0.00,E
S,16.80,9.30,1.63,14.96,22.44,7.48,30.00,0.80,0.00,2.80,0.00,0.00,E
S,16.80,9.30,1.63,11.22,17.45,4.99,25.00,0.80,0.00,2.80,0.00,0.00,E
S,6.80,9.30,-8.28,-7.48,-4.99,-9.97,10.00,0.90,-72.54,2.34,0.00,-220.62,E
S,6.80,9.30,-7.80,-6.23,-2.49,-9.97,15.00,0.87,-135.94,1.45,0.00,-154.50,E
S,6.80,9.30,-10.11,-11.22,-9.97,-12.47,5.00,0.99,254.20,2.03,1.00,-396.66,E
S,8.00,9.30,-5.41,-6.23,-9.97,-2.49,15.00,0.99,216.49,2.27,1.00,-325.53,E
S,8.00,9.30,1.63,0.00,-7.48,7.48,30.00,0.80,0.00,-0.32,0.00,0.00,E
S,8.00,9.30,0.88,-0.83,-4.99,3.32,25.00,0.89,0.00,-0.32,0.00,0.00,E
S,8.00,9.30,0.07,-1.25,-2.49,0.00,5.00,0.99,0.00,-0.32,0.00,0.00,E
S,14.20,9.30,15.96,16.21,19.95,12.47,15.00,0.67,1023.00,-2.67,1.00,350.37,E
S,14.20,9.30,15.71,12.47,19.95,4.99,30.00,0.64,1023.00,-3.03,1.00,253.03,E
S,14.20,9.30,13.37,16.21,27.43,4.99,45.00,0.44,794.29,-3.36,1.00,441.76,E
S,13.10,9.30,11.50,14.96,27.43,2.49,50.00,0.44,956.74,-1.81,1.00,208.51,E
S,13.10,9.30,12.13,11.22,19.95,2.49,35.00,0.51,1023.00,-0.45,1.00,137.98,E
S,13.10,9.30,1.63,8.31,13.30,3.32,30.00,0.80,0.00,-0.45,1.00,0.00,E
S,13.10,9.30,0.08,3.74,7.48,0.00,15.00,0.99,0.00,-0.45,1.00,0.00,E
S,13.10,9.30,0.10,1.25,2.49,0.00,5.00,0.99,0.00,-0.45,1.00,0.00,E
S,13.10,9.30,0.10,1.25,2.49,0.00,5.00,0.99,0.00,-0.45,1.00,0.00,E
S,13.10,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.45,1.00,0.00,E
S,11.20,9.30,7.69,4.99,2.49,7.48,10.00,0.95,808.20,2.09,1.00,-190.86,E
S,11.20,9.30,7.76,3.74,0.00,7.48,15.00,0.95,-291.62,1.94,0.00,-240.33,E
S,11.20,9.30,7.83,7.48,9.97,4.99,10.00,0.99,485.07,-0.78,1.00,24.40,E
S,11.40,9.30,8.49,5.82,11.64,0.00,35.00,0.69,495.66,-0.50,1.00,-14.30,E
S,11.40,9.30,8.72,9.97,12.47,7.48,10.00,0.90,-104.05,2.44,0.00,-288.48,E
S,11.80,9.30,9.95,11.22,19.95,2.49,35.00,0.78,-95.68,2.47,0.00,-322.97,E
S,11.80,9.30,10.25,3.74,4.99,2.49,5.00,0.87,197.73,1.12,1.00,-521.71,E
S,11.60,9.30,9.84,3.74,2.49,4.99,5.00,0.89,509.20,1.57,1.00,-257.69,E
S,11.60,9.30,9.99,9.97,12.47,7.48,10.00,0.92,369.62,0.33,1.00,-405.14,E
S,11.60,9.30,10.00,11.22,9.97,12.47,5.00,0.89,437.51,0.11,1.00,-225.08,E
S,11.60,9.30,10.20,9.97,8.31,11.64,10.00,0.93,-532.93,4.03,0.00,-1023.00,E
S,11.40,9.30,9.63,7.48,7.48,7.48,0.00,0.99,516.36,-0.63,1.00,-142.67,E
S,11.40,9.30,9.54,11.22,12.47,9.97,5.00,0.90,392.28,-0.42,1.00,-133.10,E
S,11.50,9.30,9.98,11.22,7.48,14.96,15.00,0.90,1023.00,-0.94,1.00,-61.51,E
S,11.50,9.30,9.99,14.96,14.96,14.96,0.00,0.87,427.89,-1.21,1.00,-73.80,E
S,11.80,9.30,11.57,8.73,7.48,9.97,5.00,0.99,1023.00,-0.96,1.00,-55.17,E
S,11.80,9.30,11.33,4.99,4.99,4.99,0.00,0.90,689.30,-1.57,1.00,-7.10,E
S,11.80,9.30,11.32,8.31,11.64,4.99,20.00,0.87,263.95,-1.02,1.00,-75.34,E
S,11.70,9.30,11.06,9.97,9.97,9.97,0.00,0.88,106.75,-0.67,1.00,-29.91,E
S,11.70,9.30,11.30,9.14,11.64,6.65,15.00,0.92,1023.00,-0.61,1.00,-116.53,E
S,11.60,9.30,11.01,11.22,7.48,14.96,15.00,0.92,-131.74,1.27,0.00,-323.42,E
S,11.60,9.30,10.99,8.73,9.97,7.48,5.00,0.89,1003.56,-0.29,1.00,-185.28,E
S,11.60,9.30,11.44,12.47,12.47,12.47,0.00,0.99,876.76,0.58,1.00,-225.54,E
S,11.30,9.30,10.23,9.14,9.97,8.31,5.00,0.92,-226.76,0.86,0.00,-313.36,E
S,11.40,9.30,10.71,17.45,14.96,19.95,10.00,0.93,-385.02,0.38,0.00,193.61,E
S,11.20,9.30,10.17,12.47,9.97,14.96,15.00,0.95,-8.57,-0.65,1.00,-90.00,E
S,11.20,9.30,10.33,14.96,14.96,14.96,0.00,0.99,-357.67,1.71,0.00,-1023.00,E
S,11.20,9.30,10.30,12.47,9.97,14.96,10.00,0.95,0.16,-1.18,1.00,-23.20,E
S,11.20,9.30,10.32,12.47,14.96,9.97,10.00,0.93,957.02,-1.62,1.00,33.87,E
S,11.20,9.30,10.39,12.47,14.96,12.47,5.00,0.93,974.76,-1.14,1.00,-60.25,E
S,11.10,9.30,10.15,14.96,17.45,12.47,10.00,0.96,562.49,-0.54,1.00,-136.21,E
S,11.10,9.30,10.30,4.99,4.99,4.99,0.00,0.99,389.34,-0.31,1.00,-118.51,E
S,11.10,9.30,10.25,13.71,12.47,14.96,5.00,0.94,-346.07,0.74,0.00,-248.06,E
S,10.80,9.30,9.24,11.22,12.47,9.97,5.00,0.99,51.32,-1.11,1.00,-41.78,E
S,10.80,9.30,9.30,9.97,9.97,9.97,0.00,0.99,433.25,-0.67,1.00,-16.81,E
S,10.60,9.30,8.56,8.73,9.97,7.48,5.00,0.99,-434.13,0.13,0.00,-100.87,E
S,10.60,9.30,8.61,9.97,12.47,7.48,10.00,0.99,323.65,-0.60,1.00,-20.48,E
S,10.60,9.30,8.66,8.73,9.97,7.48,5.00,0.99,514.74,-0.62,1.00,-22.18,E
S,10.70,9.30,9.12,12.47,12.47,12.47,0.00,0.99,207.58,-0.67,1.00,9.54,E
S,10.70,9.30,9.17,9.97,9.97,9.97,0.00,0.99,398.86,-0.68,1.00,9.47,E
S,10.90,9.30,9.98,8.73,9.97,7.48,5.00,0.97,335.10,-0.53,1.00,15.19,E
S,10.90,9.30,10.09,9.97,9.97,9.97,0.00,0.99,352.14,-0.30,1.00,-11.13,E
S,10.90,9.30,10.16,9.97,9.97,9.97,0.00,0.99,365.51,-0.38,1.00,-14.09,E
S,10.90,9.30,10.22,12.47,12.47,12.47,0.00,0.99,182.43,-0.37,1.00,-6.47,E
S,10.90,9.30,10.25,14.96,14.96,14.96,0.00,0.98,11.53,-0.38,1.00,28.71,E
S,11.00,9.30,10.75,9.97,9.97,9.97,0.00,0.99,454.13,-0.14,1.00,-33.23,E
S,11.00,9.30,10.81,9.97,9.97,9.97,0.00,0.99,270.64,-0.53,1.00,11.78,E
S,10.80,9.30,10.08,9.97,9.97,9.97,0.00,0.99,358.96,-0.43,1.00,22.24,E
S,10.50,9.30,9.05,8.73,7.48,9.97,5.00,0.99,391.90,0.19,1.00,-6.87,E
S,10.50,9.30,9.10,9.97,9.97,9.97,0.00,0.99,208.62,-0.21,1.00,29.79,E
S,10.90,9.30,10.70,13.71,12.47,14.96,5.00,0.97,274.54,-0.19,1.00,13.52,E
S,10.90,9.30,10.82,9.97,9.97,9.97,0.00,0.99,97.86,-0.11,1.00,3.92,E
S,11.30,9.30,12.63,12.47,12.47,12.47,0.00,0.99,521.39,0.22,1.00,-48.19,E
S,12.30,9.30,15.30,7.48,7.48,7.48,0.00,0.83,1023.00,0.18,1.00,-23.63,E
S,12.30,9.30,15.40,14.96,14.96,14.96,0.00,0.83,650.08,0.24,1.00,-39.81,E
S,12.30,9.30,15.56,16.21,14.96,17.45,5.00,0.84,1023.00,0.71,1.00,-111.37,E
S,12.20,9.30,16.67,16.21,14.96,17.45,5.00,0.99,1023.00,0.48,1.00,-150.25,E
S,12.20,9.30,16.79,14.96,14.96,14.96,0.00,0.99,717.83,0.25,1.00,8.94,E
S,12.60,9.30,16.74,19.95,19.95,19.95,0.00,0.83,-212.94,0.14,0.00,154.50,E
S,12.60,9.30,16.88,16.21,14.96,19.95,10.00,0.83,565.23,0.26,1.00,-67.36,E
S,12.60,9.30,16.96,14.13,13.30,14.96,5.00,0.83,912.73,-0.03,1.00,-48.79,E
S,13.00,9.30,20.50,18.70,19.95,17.45,5.00,0.99,962.56,0.03,1.00,-44.41,E
S,13.00,9.30,18.53,15.79,16.62,14.96,5.00,0.83,931.17,0.04,1.00,-54.28,E
S,13.00,9.30,18.65,15.79,16.62,14.96,5.00,0.83,963.09,0.16,1.00,-65.82,E
S,13.00,9.30,20.94,22.44,22.44,22.44,0.00,0.99,328.77,0.19,1.00,-28.44,E
S,13.10,9.30,21.49,19.95,19.95,19.95,0.00,0.99,1023.00,-0.27,1.00,-15.42,E
S,13.10,9.30,18.88,14.96,17.45,12.47,10.00,0.78,1023.00,0.18,1.00,-99.18,E
S,13.10,9.30,19.00,21.19,24.93,17.45,15.00,0.78,79.91,0.50,1.00,-134.17,E
S,13.10,9.30,19.73,23.69,22.44,24.93,5.00,0.83,389.19,1.07,1.00,-163.72,E
S,12.90,9.30,18.86,14.96,11.64,18.28,20.00,0.80,1023.00,0.84,1.00,-156.43,E
S,12.90,9.30,18.97,9.97,7.48,12.47,10.00,0.80,1023.00,-0.11,1.00,-38.81,E
S,12.90,9.30,19.22,22.44,24.93,19.95,10.00,0.81,223.63,-0.39,1.00,-36.61,E
S,12.80,9.30,21.47,19.95,19.95,19.95,0.00,0.99,553.38,0.18,1.00,-105.58,E
S,12.80,9.30,19.33,16.21,17.45,14.96,5.00,0.83,1023.00,0.54,1.00,-183.68,E
S,12.60,9.30,20.95,19.95,19.95,19.95,0.00,0.99,98.36,0.60,1.00,-133.76,E
S,12.60,9.30,18.88,23.69,22.44,24.93,5.00,0.83,500.23,0.11,1.00,-85.21,E
S,12.60,9.30,21.21,16.21,17.45,14.96,5.00,0.99,1023.00,0.28,1.00,-177.78,E
S,12.80,9.30,19.77,21.19,22.44,19.95,5.00,0.83,889.83,0.39,1.00,-103.81,E
S,12.80,9.30,22.28,12.47,12.47,12.47,0.00,0.99,1023.00,0.52,1.00,-162.09,E
S,12.90,9.30,20.33,12.47,12.47,12.47,0.00,0.83,1012.32,0.33,1.00,-156.06,E
S,12.90,9.30,22.96,22.44,22.44,22.44,0.00,0.99,-287.47,0.73,0.00,-212.72,E
S,12.30,9.30,18.64,24.93,24.93,24.93,0.00,0.83,22.54,0.63,1.00,-200.38,E
S,12.30,9.30,19.05,9.97,7.48,12.47,10.00,0.86,824.83,0.12,1.00,-129.49,E
