;;;;;;;0
3;0;0,9;0;33,41;10;83,4;12550
3;0;0,89;0;16,46;10;83,4;12553
3;0;0,92;0;33,41;10;83,4;12556
3;0;1,29;0;32,91;10;83,4;12559
4;0;1,34;0;16,46;10;83,4;12563
3;0;1,25;0;32,91;10;83,4;12566
3;0;1,29;0;15,96;10;83,4;12569
3;0;1,3;0;32,41;10;83,4;12572
3;0;1,23;0;15,96;10;83,4;12575
3;0;1,34;0;32,41;10;83,4;12578
3;0;1,32;0;15,96;10;83,4;12581
3;0;1,31;0;32,41;10;83,4;12584
4;0;0,93;0;15,96;10;73,8;12588
3;0;0,95;0;33,41;10;73,8;12591
3;0;0,9;0;31,42;10;73,8;12594
3;0;0,93;0;33,41;10;73,8;12597
3;0;1,01;0;15,96;10;73,8;12600
4;0;0,95;0;32,91;10;73,8;12604
3;0;1,15;0;16,95;10;73,8;12607
3;0;0,99;0;32,91;10;73,8;12610
3;0;1,17;0;16,46;10;73,8;12613
3;0;1,09;0;33,41;10;73,8;12616
3;0;1,05;0;15,46;10;73,8;12619
3;0;1,13;0;32,91;10;73,8;12622
4;0;1,04;0;16,46;10;73,8;12626
3;0;1,09;0;32,91;10;73,8;12629
3;0;1,23;0;16,46;10;73,8;12632
3;0;1,19;0;33,41;10;73,8;12635
3;0;1,23;0;15,96;10;73,8;12638
3;0;1,37;0;31,91;10;73,8;12641
3;0;1,69;0;16,46;10;73,8;12644
3;0;1,64;0;32,91;10;73,8;12647
4;0;1,75;0;15,96;10;73,8;12651
3;0;1,73;0;31,91;10;73,8;12654
3;0;1,76;0;15,46;10;73,8;12657
3;0;1,89;0;31,91;10;73,8;12660
3;0;1,84;0;15,96;10;73,8;12663
3;0;1,81;0;31,42;10;73,8;12666
3;0;1,85;0;15,46;10;73,8;12669
3;0;1,54;0;30,92;10;65,6;12672
4;0;1,36;0;15,96;10;65,6;12676
3;0;1,32;0;31,42;10;65,6;12679
3;0;1,24;0;16,46;10;65,6;12682
3;0;1,2;0;32,41;10;65,6;12685
3;0;1,29;0;15,46;10;65,6;12688
3;0;1,18;0;31,91;10;65,6;12691
3;0;1,02;0;16,46;10;65,6;12694
4;0;1,06;0;33,41;10;65,6;12698
2;0;1,07;0;14,96;10;65,6;12700
4;0;1;0;31,42;10;65,6;12704
3;0;0,75;0;15,46;10;65,6;12707
3;0;0,84;0;31,91;10;65,6;12710
3;0;0,77;0;16,46;10;65,6;12713
3;0;0,77;0;31,91;10;65,6;12716
3;0;0,79;0;16,46;10;65,6;12719
3;0;0,78;0;32,41;10;65,6;12722
3;0;0,9;0;15,96;10;65,6;12725
4;0;0,88;0;32,41;10;65,6;12729
3;0;0,78;0;15,96;10;65,6;12732
3;0;0,86;0;31,91;10;65,6;12735
3;0;0,84;0;15,46;10;65,6;12738
3;0;1,09;0;31,91;10;65,6;12741
3;0;1,13;0;15,46;10;65,6;12744
4;0;1,05;0;33,41;10;65,6;12748
2;0;1,14;0;14,96;10;65,6;12750
4;0;0,92;0;30,92;10;65,6;12754
3;0;1,08;0;15,96;10;65,6;12757
3;0;0,9;0;32,41;10;65,6;12760
3;0;0,84;0;15,96;10;65,6;12763
3;0;0,95;0;32,41;10;65,6;12766
3;0;0,94;0;16,46;10;65,6;12769
3;0;0,8;0;32,91;10;60,7;12772
3;0;0,72;0;16,46;10;60,7;12775
4;0;0,73;0;32,91;10;60,7;12779
3;0;0,77;0;15,96;10;60,7;12782
3;0;0,74;0;32,41;10;60,7;12785
3;0;0,7;0;17,45;10;60,7;12788
3;0;0,76;0;32,41;10;60,7;12791
3;0;0,75;0;16,46;10;60,7;12794
3;0;0,95;0;32,91;10;60,7;12797
3;0;0,77;0;15,96;10;60,7;12800
4;0;0,85;0;32,91;10;60,7;12804
3;0;0,85;0;16,46;10;60,7;12807
3;0;1,27;0;32,41;10;60,7;12810
3;0;1,33;0;15,46;10;60,7;12813
3;0;1,61;0;31,42;10;60,7;12816
3;0;1,71;0;15,96;10;60,7;12819
3;0;1,69;0;31,91;10;60,7;12822
4;0;1,77;0;15,96;10;60,7;12826
3;0;1,77;0;30,92;10;60,7;12829
3;0;1,83;0;15,46;10;60,7;12832
3;0;1,64;0;30,92;10;60,7;12835
3;0;1,76;0;14,96;10;60,7;12838
3;0;1,73;0;30,92;10;60,7;12841
3;0;1,44;0;14,96;10;56,7;12844
3;0;1,2;0;29,92;10;56,7;12847
3;0;1,18;0;14,96;10;56,7;12850
4;0;1,19;0;30,92;10;56,7;12854
3;0;1,21;0;15,46;10;56,7;12857
3;0;1,02;0;30,92;10;56,7;12860
3;0;1,12;0;14,96;10;56,7;12863
3;0;1,25;0;30,42;10;56,7;12866
3;0;1;0;15,46;10;56,7;12869
3;0;0,8;0;30,92;10;56,7;12872
3;0;0,84;0;15,96;10;56,7;12875
4;0;0,87;0;30,92;10;56,7;12879
3;0;0,83;0;15,96;10;56,7;12882
3;0;0,47;0;16,46;10;54,9;12885
3;0;0,39;0;31,91;10;54,9;12888
3;0;0,39;0;32,41;10;54,9;12891
3;0;0,29;0;32,41;10;54,9;12894
3;0;0,28;0;15,96;10;54,9;12897
3;0;0,31;0;32,41;10;54,9;12900
3;0;0,15;0;16,46;10;55,6;12903
3;0;0,13;0;32,41;10;55,6;12906
3;0;0,15;0;32,41;10;55,6;12909
4;0;0,17;0;32,91;10;55,6;12913
3;0;0,2;0;15,96;10;55,6;12916
3;0;0,12;0;32,41;10;55,6;12919
3;0;0,1;0;16,46;10;55,6;12922
3;0;0,21;0;32,91;10;55,6;12925
3;0;0,18;0;16,46;10;55,6;12928
4;0;0,1;0;33,41;10;55,6;12932
2;0;0,1;0;15,46;10;55,6;12934
4;0;0,15;0;31,91;10;55,6;12938
3;0;0,12;0;16,95;10;55,6;12941
3;0;0,12;0;32,91;10;55,6;12944
3;0;0,22;0;16,46;10;55,6;12947
3;0;0,2;0;32,91;10;55,6;12950
3;0;0,17;0;16,46;10;55,6;12953
3;0;0,13;0;32,91;10;55,6;12956
3;0;0,43;0;15,96;10;55,6;12959
4;0;0,11;0;32,41;10;55,6;12963
3;0;0,19;0;16,46;10;55,6;12966
3;0;0,07;0;32,41;10;55,6;12969
3;0;0,18;0;15,96;10;55,6;12972
3;0;0,08;0;33,41;10;57,7;12975
3;0;0,1;0;15,96;10;57,7;12978
3;0;0,09;0;32,91;10;57,7;12981
3;0;0,1;0;15,96;10;57,7;12984
4;0;0,13;0;32,91;10;57,7;12988
3;0;0,2;0;15,96;10;57,7;12991
3;0;0,05;0;33,41;10;57,7;12994
3;0;0,11;0;15,96;10;57,7;12997
3;0;0,14;0;32,41;10;57,7;13000
3;0;0,17;0;16,46;10;57,7;13003
3;0;0,18;0;32,91;10;57,7;13006
3;0;0,12;0;16,46;10;57,7;13009
4;0;0,15;0;32,91;10;57,7;13013
3;0;0,2;0;17,95;10;57,7;13016
3;0;0,16;0;32,91;10;57,7;13019
3;0;0,19;0;16,46;10;57,7;13022
3;0;0,11;0;32,91;10;57,7;13025
3;0;0,18;0;16,46;10;57,7;13028
3;0;0,13;0;32,91;10;57,7;13031
4;0;0,16;0;16,46;10;57,7;13035
3;0;0,14;0;32,41;10;57,7;13038
3;0;0,12;0;17,45;10;57,7;13041
3;0;0,2;0;33,91;10;57,7;13044
3;0;0,18;0;15,96;10;57,7;13047
3;0;0,17;0;32,41;10;57,7;13050
3;0;0,22;0;16,46;10;57,7;13053
3;0;0,25;0;32,91;10;57,7;13056
3;0;0,22;0;16,46;10;57,7;13059
4;0;0,2;0;32,91;10;57,7;13063
3;0;0,23;0;16,46;10;57,7;13066
3;0;0,13;0;32,91;10;57,7;13069
3;0;0,19;0;16,46;10;57,7;13072
3;0;0,19;0;32,91;10;68,8;13075
3;0;0,22;0;17,45;10;68,8;13078
3;0;0,23;0;32,91;10;68,8;13081
4;0;0,21;0;16,46;10;68,8;13085
3;0;0,23;0;32,91;10;68,8;13088
3;0;0,32;0;16,46;10;68,8;13091
3;0;0,33;0;32,41;10;68,8;13094
3;0;0,27;0;15,46;10;68,8;13097
3;0;0,3;0;32,41;10;68,8;13100
3;0;0,32;0;15,96;10;68,8;13103
3;0;0,3;0;32,91;10;68,8;13106
3;0;0,5;0;15,46;10;68,8;13109
4;0;0,39;0;32,41;10;68,8;13113
3;0;0,41;0;16,46;10;68,8;13116
3;0;0,4;0;32,41;10;68,8;13119
3;0;0,44;0;15,96;10;68,8;13122
3;0;0,45;0;32,41;10;68,8;13125
3;0;0,51;0;15,96;10;68,8;13128
3;0;0,46;0;32,91;10;68,8;13131
3;0;0,44;0;15,96;10;68,8;13134
4;0;0,49;0;32,41;10;68,8;13138
3;0;0,57;0;15,46;10;68,8;13141
3;0;0,64;0;32,41;10;68,8;13144
3;0;0,71;0;15,46;10;68,8;13147
3;0;0,75;0;31,91;10;68,8;13150
3;0;0,77;0;15,46;10;68,8;13153
3;0;0,89;0;31,91;10;68,8;13156
4;0;0,89;0;15,96;10;68,8;13160
3;0;0,96;0;31,42;10;68,8;13163
3;0;0,92;0;15,96;10;68,8;13166
3;0;0,97;0;31,91;10;68,8;13169
3;0;1,35;0;15,46;10;78,6;13172
3;0;0,69;0;30,92;10;78,6;13175
3;0;0,66;0;15,46;10;78,6;13178
3;0;0,67;0;31,42;10;78,6;13181
3;0;0,63;0;16,46;10;78,6;13184
4;0;0,66;0;32,41;10;78,6;13188
3;0;0,6;0;16,46;10;78,6;13191
3;0;0,57;0;32,91;10;78,6;13194
3;0;0,63;0;15,46;10;78,6;13197
3;0;0,64;0;31,42;10;78,6;13200
3;0;0,64;0;15,96;10;78,6;13203
3;0;0,56;0;31,91;10;78,6;13206
3;0;0,68;0;15,96;10;78,6;13209
4;0;0,7;0;31,42;10;78,6;13213
3;0;0,65;0;15,46;10;78,6;13216
3;0;0,69;0;31,91;10;78,6;13219
3;0;0,73;0;14,96;10;78,6;13222
3;0;0,78;0;30,42;10;78,6;13225
3;0;0,83;0;15,46;10;78,6;13228
3;0;0,78;0;30,92;10;78,6;13231
3;0;0,8;0;15,46;10;78,6;13234
4;0;0,84;0;30,92;10;78,6;13238
3;0;1,1;0;15,46;10;78,6;13241
3;0;1,02;0;31,42;10;78,6;13244
3;0;0,92;0;14,46;10;78,6;13247
3;0;0,98;0;29,92;10;78,6;13250
3;0;0,98;0;14,96;10;78,6;13253
3;0;1,19;0;30,42;10;78,6;13256
3;0;0,97;0;15,46;10;78,6;13259
4;0;1,01;0;30,42;10;78,6;13263
3;0;0,94;0;15,46;10;78,6;13266
3;0;0,86;0;30,92;10;78,6;13269
3;0;0,71;0;14,96;10;91,1;13272
3;0;0,63;0;30,42;10;91,1;13275
3;0;0,64;0;15,46;10;91,1;13278
3;0;0,67;0;30,92;10;91,1;13281
3;0;0,53;0;15,46;10;91,1;13284
4;0;0,56;0;30,92;10;91,1;13288
3;0;0,51;0;16,95;10;91,1;13291
3;0;0,5;0;31,42;10;91,1;13294
3;0;0,47;0;14,96;10;91,1;13297
3;0;0,42;0;30,92;10;91,1;13300
3;0;0,31;0;14,96;10;91,1;13303
3;0;0,35;0;30,92;10;91,1;13306
4;0;0,22;0;16,95;10;91,1;13310
3;0;0,16;0;32,41;10;91,1;13313
3;0;-0,03;0;15,96;10;91,1;13316
3;0;0,01;0;31,91;10;91,1;13319
3;0;-0,04;0;16,46;10;91,1;13322
4;0;-0,05;0;32,91;10;91,1;13326
3;0;-0,1;0;16,46;10;91,1;13329
3;0;-0,15;0;33,41;10;91,1;13332
3;0;-0,15;0;16,46;10;91,1;13335
3;0;-0,24;0;32,91;10;819;13338
3;0;-0,31;0;34,41;10;819;13341
4;0;-0,4;0;34,41;10;819;13345
3;0;-0,48;0;16,95;10;819;13348
3;0;-0,83;0;17,45;10;819;13351
3;0;-0,9;0;34,91;10;819;13354
4;0;-1,04;0;18,45;10;819;13358
3;0;-1,17;0;35,9;10;819;13361
3;0;-4,2;0;20,45;10;819;13364
3;0;-4,35;0;40,89;10;819;13367
3;0;-4,47;0;20,94;10;819;13370
4;0;-4,6;0;41,89;10;819;13374
3;0;-4,76;0;21,44;10;819;13377
3;0;-4,83;0;41,39;10;819;13380
4;0;-5,13;0;20,45;10;819;13384
3;0;-5,32;0;41,39;10;819;13387
3;0;-5,3;0;19,95;10;819;13390
4;0;-5,57;0;40,39;10;819;13394
3;0;-5,58;0;20,45;10;819;13397
3;0;-5,76;0;40,39;10;819;13400
3;0;-5,82;0;20,94;10;819;13403
4;0;-5,85;0;41,39;10;819;13407
3;0;-5,74;0;20,94;10;819;13410
3;0;-5,9;0;41,39;10;819;13413
4;0;-5,8;0;20,45;10;819;13417
3;0;-5,75;0;41,39;10;819;13420
3;0;-5,63;0;19,95;10;819;13423
4;0;-5,71;0;42,89;10;819;13427
3;0;-5,66;0;17,95;10;819;13430
3;0;-5,6;0;38,4;10;819;13433
3;0;-5,59;0;18,95;10;819;13436
4;0;-5,38;0;38,4;10;819;13440
3;0;-5,32;0;19,45;10;819;13443
3;0;-5,23;0;39,89;10;819;13446
4;0;-5,11;0;20,45;10;819;13450
3;0;-5,09;0;41,39;10;819;13453
3;0;-5,01;0;20,94;10;819;13456
4;0;-4,92;0;41,89;10;819;13460
3;0;-4,85;0;20,45;10;819;13463
3;0;-4,82;0;41,39;10;819;13466
3;0;-4,75;0;19,95;10;819;13469
4;0;-4,76;0;39,39;10;819;13473
3;0;-4,82;0;19,95;10;819;13476
3;0;-4,79;0;39,89;10;119,8;13479
4;0;-4,74;0;19,45;10;119,8;13483
3;0;-4,89;0;40,89;10;119,8;13486
3;0;-4,88;0;20,45;10;119,8;13489
3;0;-4,83;0;41,39;10;119,8;13492
4;0;-4,87;0;20,94;10;119,8;13496
3;0;-4,79;0;41,39;10;119,8;13499
3;0;-4,78;0;20,45;10;119,8;13502
4;0;-4,73;0;40,89;10;119,8;13506
3;0;-4,6;0;20,94;10;119,8;13509
3;0;-4,62;0;40,89;10;119,8;13512
4;0;-4,62;0;20,45;10;119,8;13516
3;0;-4,64;0;40,89;10;119,8;13519
3;0;-4,46;0;19,95;10;119,8;13522
3;0;-4,46;0;40,39;10;119,8;13525
4;0;-4,44;0;20,94;10;119,8;13529
3;0;-4,39;0;40,89;10;119,8;13532
3;0;-4,27;0;20,94;10;119,8;13535
4;0;-4,36;0;41,89;10;119,8;13539
3;0;-4,23;0;20,45;10;119,8;13542
4;0;-4,03;0;19,95;10;119,8;13546
3;0;-4,02;0;39,89;10;119,8;13549
3;0;-3,96;0;19,95;10;119,8;13552
3;0;-3,92;0;39,89;10;119,8;13555
3;0;-3,76;0;20,45;10;119,8;13558
4;0;-3,7;0;41,89;10;119,8;13562
3;0;-3,78;0;19,95;10;119,8;13565
3;0;-3,57;0;40,89;10;121,3;13568
4;0;-3,54;0;20,94;10;121,3;13572
3;0;-3,5;0;39,89;10;121,3;13575
3;0;-3,46;0;19,45;10;121,3;13578
3;0;-3,55;0;39,39;10;121,3;13581
4;0;-3,52;0;19,95;10;121,3;13585
3;0;-3,32;0;20,45;10;121,3;13588
4;0;-3,34;0;41,89;10;121,3;13592
3;0;-3,53;0;20,94;10;121,3;13595
3;0;-3,19;0;39,89;10;121,3;13598
4;0;-3,14;0;20,94;10;121,3;13602
3;0;-3,22;0;41,39;10;121,3;13605
3;0;-3,3;0;20,94;10;121,3;13608
4;0;-3,35;0;39,39;10;121,3;13612
3;0;-3,58;0;18,95;10;121,3;13615
3;0;-3,34;0;20,45;10;114;13618
4;0;-3,33;0;40,39;10;114;13622
3;0;-3,17;0;19,95;10;114;13625
3;0;-3,41;0;40,39;10;114;13628
4;0;-3,37;0;18,95;10;114;13632
3;0;-3,34;0;39,89;10;114;13635
3;0;-3,4;0;20,94;10;114;13638
3;0;-3,38;0;40,89;10;114;13641
4;0;-3,25;0;20,45;10;114;13645
3;0;-3,43;0;40,89;10;114;13648
3;0;-3,33;0;20,94;10;114;13651
4;0;-3,14;0;40,89;10;114;13655
3;0;-3,13;0;20,45;10;114;13658
4;0;-3,32;0;43,38;10;114;13662
3;0;-3,31;0;17,45;10;114;13665
3;0;-3,21;0;37,9;10;114;13668
4;0;-3,28;0;18,95;10;114;13672
3;0;-3,21;0;37,4;10;114;13675
3;0;-3,17;0;18,95;10;114;13678
4;0;-3,27;0;37,9;10;114;13682
3;0;-3,05;0;19,95;10;111,5;13685
3;0;-2,98;0;39,39;10;111,5;13688
3;0;-2,91;0;20,45;10;111,5;13691
4;0;-2,84;0;41,39;10;111,5;13695
3;0;-2,81;0;20,45;10;111,5;13698
3;0;-2,66;0;40,89;10;111,5;13701
4;0;-2,26;0;40,89;10;111,5;13705
3;0;-2,42;0;19,95;10;111,5;13708
3;0;-2,26;0;39,89;10;111,5;13711
4;0;-2,3;0;19,95;10;111,5;13715
3;0;-1,86;0;40,39;10;111,5;13718
3;0;-2,2;0;20,45;10;111,5;13721
3;0;-2,16;0;41,39;10;111,5;13724
4;0;-2,29;0;20,94;10;111,5;13728
3;0;-2,23;0;20,94;10;111,5;13731
3;0;-2,13;0;38,4;10;111,5;13734
4;0;-2,14;0;19,95;10;111,5;13738
3;0;-2,05;0;39,89;10;111,5;13741
4;0;-1,94;0;40,89;10;111,5;13745
3;0;-1,67;0;20,94;10;108,6;13748
3;0;-1,65;0;41,89;10;108,6;13751
3;0;-1,61;0;20,45;10;108,6;13754
4;0;-1,5;0;40,89;10;108,6;13758
3;0;-1,64;0;19,95;10;108,6;13761
3;0;-1,59;0;39,89;10;108,6;13764
4;0;-1,69;0;19,45;10;108,6;13768
3;0;-1,58;0;39,39;10;108,6;13771
3;0;-1,55;0;20,45;10;108,6;13774
4;0;-1,56;0;40,89;10;108,6;13778
4;0;-1,7;0;42,39;10;108,6;13782
3;0;-1,6;0;18,45;10;108,6;13785
3;0;-1,71;0;38,4;10;108,6;13788
3;0;-1,46;0;18,95;10;108,6;13791
4;0;-1,67;0;37,9;10;108,6;13795
3;0;-1,63;0;19,45;10;108,6;13798
3;0;-1,76;0;18,45;10;108,6;13801
3;0;-1,79;0;36,9;10;108,6;13804
4;0;-1,4;0;19,45;10;103,4;13808
3;0;-1,31;0;38,9;10;103,4;13811
3;0;-1,07;0;20,45;10;103,4;13814
4;0;-1,19;0;40,89;10;103,4;13818
3;0;-1,15;0;19,95;10;103,4;13821
3;0;-1,11;0;40,39;10;103,4;13824
4;0;-1,24;0;20,45;10;103,4;13828
3;0;-1,18;0;40,89;10;103,4;13831
3;0;-1,16;0;20,45;10;103,4;13834
3;0;-1,24;0;40,89;10;103,4;13837
4;0;-1,3;0;20,45;10;103,4;13841
3;0;-1,57;0;39,89;10;103,4;13844
3;0;-1,44;0;19,95;10;103,4;13847
4;0;-1,54;0;40,89;10;103,4;13851
3;0;-1,51;0;19,45;10;103,4;13854
3;0;-1,55;0;39,89;10;103,4;13857
4;0;-1,57;0;19,95;10;103,4;13861
3;0;-1,17;0;19,95;10;100,5;13864
3;0;-1,19;0;40,89;10;100,5;13867
4;0;-1,21;0;19,45;10;100,5;13871
3;0;-1,19;0;39,39;10;100,5;13874
3;0;-0,78;0;21,94;10;100,5;13877
3;0;-1,11;0;40,39;10;100,5;13880
4;0;-1,16;0;20,45;10;100,5;13884
3;0;-1,2;0;40,89;10;100,5;13887
3;0;-1,21;0;20,45;10;100,5;13890
4;0;-1,34;0;40,89;10;100,5;13894
3;0;-1,46;0;20,45;10;100,5;13897
3;0;-1,36;0;39,89;10;100,5;13900
4;0;-1,37;0;19,95;10;100,5;13904
3;0;-1,36;0;40,39;10;100,5;13907
3;0;-1,37;0;20,45;10;100,5;13910
3;0;-1,28;0;41,39;10;100,5;13913
4;0;-1,4;0;20,45;10;100,5;13917
3;0;-1,52;0;40,89;10;100,5;13920
3;0;-1,5;0;19,95;10;100,5;13923
4;0;-1,49;0;41,89;10;100,5;13927
3;0;-1,56;0;18,45;10;100,5;13930
3;0;-1,58;0;38,4;10;100,5;13933
4;0;-1,68;0;19,45;10;100,5;13937
3;0;-1,62;0;38,9;10;100,5;13940
3;0;-1,63;0;19,45;10;100,5;13943
3;0;-1,67;0;39,39;10;100,5;13946
4;0;-1,4;0;19,95;10;96,8;13950
3;0;-1,65;0;39,89;10;96,8;13953
3;0;-1,35;0;19,95;10;96,8;13956
3;0;-1,31;0;40,39;10;96,8;13959
4;0;-1,28;0;20,45;10;96,8;13963
3;0;-1,26;0;40,89;10;96,8;13966
3;0;-1,28;0;20,45;10;96,8;13969
3;0;-1,26;0;40,89;10;96,8;13972
3;0;-1,24;0;20,45;10;96,8;13975
4;0;-1,3;0;40,39;10;96,8;13979
3;0;-1,25;0;20,94;10;96,8;13982
3;0;-1,26;0;40,39;10;96,8;13985
3;0;-1,26;0;19,95;10;96,8;13988
3;0;-1,31;0;39,39;10;96,8;13991
4;0;-1,33;0;20,45;10;96,8;13995
3;0;-1,27;0;40,39;10;96,8;13998
3;0;-1,31;0;19,95;10;96,8;14001
3;0;-1,33;0;40,39;10;96,8;14004
4;0;-1,26;0;20,94;10;96,8;14008
3;0;-1,24;0;40,89;10;96,8;14011
3;0;-1,3;0;20,45;10;96,8;14014
3;0;-1,44;0;40,89;10;96,8;14017
4;0;-1,48;0;20,94;10;96,8;14021
3;0;-1,28;0;40,39;10;96,8;14024
3;0;-1,39;0;19,95;10;96,8;14027
3;0;-1,35;0;40,39;10;96,8;14030
3;0;-1,46;0;20,45;10;96,8;14033
3;0;-1,44;0;40,39;10;96,8;14036
4;0;-1,45;0;20,45;10;96,8;14040
3;0;-1,28;0;40,89;10;96,8;14043
3;0;-1,34;0;19,95;10;96,8;14046
3;0;-1,22;0;40,89;10;95,1;14049
3;0;-1,2;0;19,45;10;95,1;14052
4;0;-1,22;0;39,89;10;95,1;14056
3;0;-0,92;0;40,39;10;95,1;14059
4;0;-0,75;0;20,45;10;95,1;14063
3;0;-0,85;0;40,39;10;95,1;14066
3;0;-0,85;0;19,95;10;95,1;14069
3;0;-0,87;0;40,89;10;95,1;14072
3;0;-0,84;0;19,95;10;95,1;14075
4;0;-0,79;0;40,39;10;95,1;14079
3;0;-0,65;0;20,45;10;95,1;14082
3;0;-0,78;0;40,39;10;95,1;14085
3;0;-0,74;0;19,95;10;95,1;14088
4;0;-0,65;0;40,39;10;95,1;14092
3;0;-0,71;0;19,95;10;95,1;14095
3;0;-0,73;0;40,39;10;95,1;14098
3;0;-0,7;0;20,94;10;95,1;14101
3;0;-0,69;0;40,39;10;95,1;14104
4;0;-0,56;0;20,45;10;95,1;14108
3;0;-0,67;0;40,39;10;95,1;14111
3;0;-0,52;0;40,89;10;89,8;14114
3;0;-0,52;0;19,95;10;89,8;14117
3;0;-0,53;0;39,39;10;89,8;14120
3;0;-0,49;0;19,95;10;89,8;14123
3;0;-0,47;0;39,89;10;89,8;14126
4;0;-0,47;0;20,94;10;89,8;14130
3;0;-0,48;0;41,39;10;89,8;14133
3;0;-0,46;0;41,39;10;89,8;14136
3;0;-0,52;0;40,89;10;85,5;14139
3;0;-0,48;0;41,39;10;85,5;14142
3;0;-0,36;0;19,95;10;85,5;14145
3;0;-0,4;0;39,89;10;85,5;14148
4;0;-0,4;0;18,95;10;85,5;14152
3;0;-0,45;0;40,39;10;85,5;14155
3;0;-0,45;0;39,89;10;79,9;14158
3;0;-0,42;0;19,95;10;79,9;14161
3;0;-0,38;0;40,89;10;79,9;14164
3;0;-0,43;0;19,95;10;79,9;14167
4;0;-0,5;0;41,89;10;79,9;14171
3;0;-0,38;0;18,45;10;79,9;14174
3;0;-0,38;0;38,4;10;79,9;14177
3;0;-0,38;0;19,95;10;79,9;14180
3;0;-0,37;0;37,9;10;79,9;14183
3;0;-0,26;0;18,95;10;79,9;14186
4;0;-0,41;0;38,4;10;79,9;14190
3;0;-0,39;0;19,95;10;79,9;14193
3;0;-0,39;0;39,39;10;79,9;14196
3;0;-0,34;0;19,45;10;79,9;14199
3;0;-0,26;0;40,39;10;79,9;14202
4;0;-0,47;0;20,45;10;79,9;14206
3;0;-0,43;0;40,89;10;79,9;14209
3;0;-0,38;0;19,95;10;79,9;14212
3;0;-0,39;0;40,89;10;79,9;14215
4;0;-0,43;0;19,95;10;79,9;14219
3;0;-0,4;0;40,39;10;79,9;14222
3;0;-0,35;0;19,45;10;79,9;14225
3;0;-0,39;0;39,39;10;79,9;14228
3;0;-0,51;0;19,95;10;79,9;14231
3;0;-0,41;0;20,45;10;79,9;14234
3;0;-0,37;0;40,89;10;79,9;14237
3;0;-0,43;0;19,95;10;77,6;14240
3;0;-0,32;0;40,39;10;77,6;14243
3;0;-0,35;0;20,94;10;77,6;14246
3;0;-0,31;0;41,89;10;77,6;14249
4;0;-0,28;0;19,95;10;77,6;14253
3;0;-0,31;0;38,9;10;77,6;14256
3;0;-0,34;0;18,95;10;77,6;14259
4;0;-0,26;0;38,9;10;77,6;14263
3;0;-0,22;0;39,89;10;77,6;14266
3;0;-0,23;0;19,95;10;77,6;14269
4;0;-0,26;0;40,39;10;77,6;14273
3;0;-0,26;0;19,95;10;77,6;14276
3;0;-0,24;0;40,89;10;77,6;14279
3;0;-0,24;0;20,45;10;77,6;14282
3;0;-0,2;0;40,89;10;77,6;14285
4;0;-0,25;0;19,45;10;77,6;14289
3;0;-0,27;0;39,39;10;77,6;14292
3;0;-0,26;0;19,95;10;77,6;14295
3;0;-0,26;0;39,89;10;73,7;14298
3;0;-0,3;0;20,45;10;73,7;14301
4;0;-0,23;0;40,39;10;73,7;14305
3;0;-0,26;0;20,45;10;73,7;14308
3;0;-0,28;0;40,89;10;73,7;14311
3;0;-0,32;0;20,45;10;73,7;14314
4;0;-0,26;0;40,89;10;73,7;14318
3;0;-0,28;0;19,95;10;73,7;14321
3;0;-0,24;0;40,39;10;73,7;14324
3;0;-0,29;0;19,95;10;73,7;14327
4;0;-0,31;0;40,39;10;73,7;14331
3;0;-0,18;0;18,95;10;73,7;14334
3;0;-0,31;0;38,9;10;73,7;14337
3;0;-0,28;0;19,45;10;73,7;14340
3;0;-0,22;0;40,39;10;73,7;14343
3;0;-0,26;0;19,95;10;73,7;14346
4;0;-0,24;0;39,89;10;73,7;14350
3;0;-0,24;0;19,95;10;73,7;14353
3;0;-0,27;0;40,39;10;73,7;14356
3;0;-0,26;0;20,45;10;73,7;14359
3;0;-0,25;0;40,89;10;73,7;14362
4;0;-0,23;0;20,94;10;73,7;14366
3;0;-0,21;0;40,39;10;73,7;14369
3;0;-0,26;0;19,45;10;73,7;14372
3;0;-0,19;0;39,39;10;73,7;14375
4;0;-0,14;0;19,95;10;73,7;14379
3;0;-0,23;0;40,39;10;73,7;14382
3;0;-0,22;0;19,95;10;73,7;14385
3;0;-0,18;0;39,89;10;73,7;14388
3;0;-0,4;0;20,45;10;73,7;14391
4;0;-0,18;0;40,39;10;71,5;14395
3;0;-0,14;0;19,95;10;71,5;14398
3;0;-0,18;0;40,39;10;71,5;14401
3;0;-0,11;0;20,45;10;71,5;14404
3;0;-0,14;0;40,89;10;71,5;14407
4;0;-0,13;0;19,95;10;71,5;14411
3;0;-0,13;0;39,89;10;71,5;14414
3;0;-0,17;0;19,95;10;71,5;14417
3;0;-0,11;0;39,89;10;71,5;14420
4;0;-0,14;0;19,95;10;71,5;14424
3;0;-0,1;0;40,39;10;71,5;14427
3;0;-0,06;0;20,45;10;71,5;14430
3;0;-0,04;0;40,39;10;71,5;14433
3;0;-0,03;0;19,95;10;71,5;14436
4;0;-0,05;0;39,89;10;71,5;14440
3;0;0;0;19,95;10;71,5;14443
3;0;0;0;40,39;10;71,5;14446
3;0;0,1;0;19,95;10;71,5;14449
3;0;0,03;0;39,39;10;71,5;14452
3;0;0,1;0;19,45;10;71,5;14455
4;0;0,25;0;39,89;10;71,5;14459
3;0;0,16;0;20,45;10;71,5;14462
3;0;0,25;0;40,39;10;71,5;14465
