Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
S,40,42.80,10.00,16.52,19.96,-0.18,16.52,509.34,145.94,0.07,16.52,0.07,0
R,40,48.50,10.00,15.09,16.46,0.15,15.09,497.42,-179.28,0.07,15.09,0.04,0
O,40,54.60,10.00,21.34,20.01,0.12,21.34,635.68,-360.19,0.00,21.34,0.07,0
T,40,62.80,10.00,17.85,21.50,0.03,17.85,538.30,-323.78,0.07,17.85,0.07,0
L,40,4.50,49.00,15.00,15.05,-0.01,0.00,455.56,-143.66,0.04,15.00,0.00,0
S,40,41.30,10.00,16.52,19.41,-0.17,16.52,503.65,224.85,0.07,16.52,0.07,0
R,40,48.90,10.00,15.11,16.17,0.15,15.11,497.59,-201.12,0.07,15.11,0.04,0
O,40,54.60,10.00,21.49,20.47,0.12,21.49,635.30,-312.80,0.01,21.49,0.07,0
T,40,71.70,10.00,17.85,21.24,0.01,17.85,523.75,-269.09,0.07,17.85,0.07,0
L,40,3.20,49.00,15.00,15.13,-0.02,0.00,453.22,-128.62,0.07,15.00,0.00,0
S,40,40.10,10.00,15.87,18.64,-0.17,15.87,489.95,254.04,0.07,15.87,0.07,0
R,40,48.60,10.00,15.11,15.82,0.14,15.11,500.47,-207.02,0.07,15.11,0.04,0
O,40,53.30,10.00,21.49,20.60,0.07,21.49,637.86,-171.18,0.01,21.49,0.07,0
L,40,4.60,49.00,15.00,14.96,-0.03,0.00,456.87,-104.96,0.07,15.00,0.00,0
T,40,71.60,10.00,17.85,20.41,-0.03,17.85,525.78,-121.99,0.08,17.85,0.07,0
S,40,38.40,10.00,15.87,17.93,-0.16,15.87,492.45,268.52,0.03,15.87,0.07,0
R,40,47.60,10.00,15.16,15.83,0.13,15.16,497.46,-215.06,0.07,15.16,0.07,0
O,40,52.20,10.00,19.67,20.93,0.07,19.67,586.98,-229.88,0.01,19.67,0.08,0
L,40,1.90,49.00,15.00,14.91,-0.08,0.00,458.52,46.37,0.07,15.00,0.00,0
T,40,72.60,10.00,18.18,19.70,-0.04,18.18,538.14,-169.50,0.08,18.18,0.03,0
S,40,16.10,10.00,15.50,17.41,-0.15,15.50,484.53,264.34,0.03,15.50,0.07,0
R,40,46.90,10.00,15.16,15.85,0.12,15.16,492.96,-211.82,0.07,15.16,0.07,0
O,40,52.00,10.00,19.67,21.01,0.07,19.67,577.51,-268.72,0.01,19.67,0.08,0
T,40,71.60,10.00,18.18,18.86,-0.03,18.18,551.22,-193.75,0.08,18.18,0.03,0
L,40,-0.50,49.00,15.00,14.85,-0.12,0.00,460.40,143.70,0.07,15.00,0.00,0
S,40,80.00,10.00,15.50,17.00,-0.13,15.50,483.93,245.78,0.03,15.50,0.07,0
R,40,47.70,10.00,15.16,15.72,0.11,15.16,492.29,-208.45,0.07,15.16,0.07,0
O,40,49.90,10.00,19.67,20.90,0.07,19.67,572.73,-248.26,0.01,19.67,0.08,0
L,40,1.10,49.00,15.00,14.56,-0.07,0.00,468.88,-52.87,0.07,15.00,0.00,0
T,40,71.40,10.00,17.02,18.46,-0.02,17.02,527.44,-213.80,0.08,17.02,0.03,0
S,40,80.00,10.00,15.50,16.71,-0.12,15.50,482.96,260.63,0.03,15.50,0.07,0
R,40,49.00,10.00,14.85,16.33,0.07,14.85,465.14,-91.33,0.01,14.85,0.07,0
L,40,1.60,49.00,15.00,14.62,-0.03,0.00,469.84,-124.71,0.07,15.00,0.00,0
T,40,70.80,10.00,17.02,18.19,0.02,17.02,525.99,-347.86,0.08,17.02,0.03,0
S,40,80.00,10.00,16.21,16.44,-0.08,16.21,501.36,145.54,0.03,16.21,0.01,0
R,40,47.20,10.00,14.85,15.34,0.07,14.85,482.45,-166.71,0.01,14.85,0.07,0
O,40,48.10,10.00,18.19,20.56,0.06,18.19,535.82,-252.51,0.01,18.19,0.08,0
O,40,48.00,10.00,18.19,20.13,0.06,18.19,533.19,-269.56,0.05,18.19,0.08,0
T,40,69.30,10.00,17.02,17.06,0.02,17.02,548.86,-299.21,0.08,17.02,0.03,0
L,40,1.70,49.00,15.00,14.82,-0.03,0.00,466.96,-62.56,0.07,15.00,0.00,0
S,40,31.00,10.00,16.21,16.29,-0.08,16.21,503.92,193.25,0.02,16.21,0.01,0
R,40,53.30,10.00,14.88,14.90,0.11,14.88,491.70,-319.49,0.01,14.88,0.07,0
T,40,64.40,10.00,16.20,17.42,-0.02,16.20,517.84,-138.49,0.08,16.20,0.02,0
L,40,3.10,49.00,15.00,14.89,-0.04,0.00,466.14,-38.83,0.07,15.00,0.00,0
S,40,26.40,10.00,14.99,16.41,-0.07,14.99,468.61,210.76,0.02,14.99,0.01,0
R,40,51.40,10.00,14.88,15.39,0.07,14.88,478.89,-142.38,0.01,14.88,0.07,0
L,40,80.00,49.00,15.00,14.94,-0.08,0.00,465.55,106.17,0.07,15.00,0.00,0
T,40,47.10,10.00,16.20,17.37,-0.03,16.20,512.00,-184.94,0.08,16.20,0.02,0
S,40,22.80,10.00,14.99,16.66,-0.07,14.99,453.80,231.87,0.02,14.99,0.01,0
O,40,47.70,10.00,17.63,19.63,0.06,17.63,520.36,-274.75,0.05,17.63,0.08,0
R,40,59.90,10.00,14.88,15.10,0.03,14.88,483.55,-65.70,0.01,14.88,0.07,0
O,40,49.50,10.00,17.63,19.30,0.02,17.63,517.43,-146.54,0.06,17.63,0.08,0
O,40,50.60,10.00,17.63,18.89,0.02,17.63,518.28,-208.75,0.06,17.63,0.08,0
L,40,-0.10,49.00,15.00,15.36,-0.08,0.00,454.90,61.81,0.07,15.00,0.00,0
T,40,28.70,10.00,17.07,17.09,0.02,17.07,535.30,-365.09,0.08,17.07,0.02,0
S,40,22.60,10.00,14.99,16.43,-0.07,14.99,450.14,230.65,0.02,14.99,0.01,0
R,40,63.30,10.00,15.03,15.14,0.07,15.03,485.14,-264.36,0.01,15.03,0.07,0
L,40,3.50,49.00,15.00,15.18,-0.03,0.00,457.50,-83.47,0.07,15.00,0.00,0
T,40,27.10,10.00,17.07,16.92,0.02,17.07,539.65,-297.39,0.08,17.07,0.02,0
S,40,22.00,10.00,15.11,16.00,-0.07,15.11,456.00,237.55,0.02,15.11,0.01,0
R,40,64.20,10.00,15.03,14.95,0.07,15.03,489.30,-233.06,0.01,15.03,0.07,0
T,40,24.60,10.00,14.95,17.10,-0.02,14.95,480.48,-151.51,0.08,14.95,0.02,0
L,40,0.90,49.00,15.00,14.96,-0.03,0.00,462.13,-27.33,0.07,15.00,0.00,0
S,40,20.10,10.00,15.11,15.66,-0.06,15.11,459.65,232.37,0.02,15.11,0.01,0
R,40,66.60,10.00,14.96,14.92,0.03,14.96,488.74,-109.61,0.01,14.96,0.07,0
L,40,0.30,49.00,15.00,14.83,-0.03,0.00,465.73,-10.27,0.04,15.00,0.00,0
T,40,19.70,10.00,14.95,16.86,0.02,14.95,474.29,-345.31,0.08,14.95,0.02,0
O,40,51.10,10.00,17.20,18.48,0.06,17.20,510.43,-360.24,0.06,17.20,0.08,0
O,40,54.50,10.00,17.20,18.07,0.02,17.20,513.84,-167.25,0.06,17.20,0.08,0
O,40,56.80,10.00,16.94,17.82,0.02,16.94,508.35,-224.67,0.06,16.94,0.08,0
S,40,18.50,10.00,14.95,15.59,-0.02,14.95,454.29,101.40,0.02,14.95,0.01,0
R,40,66.90,10.00,14.96,14.87,0.03,14.96,490.35,-166.64,0.01,14.96,0.07,0
O,40,58.20,10.00,16.94,17.48,0.02,16.94,512.12,-245.41,0.05,16.94,0.08,0
L,40,1.40,49.00,15.00,14.81,-0.03,0.00,467.31,-10.54,0.04,15.00,0.00,0
T,40,17.40,10.00,14.95,16.50,0.02,14.95,472.55,-302.80,0.08,14.95,0.02,0
S,40,15.90,10.00,14.95,15.46,-0.02,14.95,454.00,155.72,0.02,14.95,0.01,0
R,40,67.60,10.00,14.96,14.91,0.11,14.96,489.70,-443.80,0.01,14.96,0.07,0
O,40,59.70,10.00,16.06,17.33,0.03,16.06,489.92,-246.65,0.05,16.06,0.08,0
L,40,4.60,49.00,15.00,14.36,-0.03,0.00,480.24,-2.81,0.04,15.00,0.00,0
T,40,14.90,10.00,15.52,15.96,0.01,15.52,492.39,-274.72,0.08,15.52,0.02,0
S,40,12.40,10.00,14.95,15.42,-0.02,14.95,452.09,172.77,0.02,14.95,0.01,0
R,40,66.20,10.00,14.56,14.88,0.04,14.56,480.32,-92.99,0.01,14.56,0.04,0
O,40,63.40,10.00,16.06,17.02,0.06,16.06,490.76,-391.00,0.05,16.06,0.08,0
L,40,1.50,49.00,15.00,14.74,-0.03,0.00,474.02,-8.84,0.04,15.00,0.00,0
T,40,9.20,10.00,15.52,15.62,-0.04,15.52,498.79,-97.86,0.08,15.52,0.02,0
S,40,10.80,10.00,14.81,14.26,-0.06,14.81,475.79,314.35,0.02,14.81,0.01,0
R,40,61.30,10.00,14.56,15.23,0.02,14.56,469.34,-156.52,0.01,14.56,0.04,0
O,40,65.20,10.00,16.06,16.61,0.02,16.06,495.83,-177.73,0.05,16.06,0.08,0
T,40,7.50,10.00,15.21,15.29,-0.04,15.21,498.68,-154.71,0.08,15.21,0.02,0
L,40,1.50,49.00,15.00,14.79,-0.02,0.00,474.19,-21.84,0.02,15.00,0.00,0
S,40,9.40,10.00,14.81,15.35,-0.06,14.81,450.61,285.19,0.02,14.81,0.01,0
R,40,46.60,10.00,14.79,14.83,0.02,14.79,482.06,-188.75,0.01,14.79,0.02,0
O,40,65.40,10.00,15.59,16.55,0.00,15.59,482.00,-192.16,0.05,15.59,0.08,0
L,40,1.50,49.00,15.00,14.97,-0.02,0.00,470.66,4.95,0.02,15.00,0.00,0
T,40,7.10,10.00,15.21,16.43,-0.03,15.21,468.59,-187.34,0.08,15.21,0.02,0
S,40,6.60,10.00,15.20,15.89,-0.01,15.20,443.44,96.13,0.02,15.20,0.01,0
R,40,27.50,10.00,14.79,15.02,0.03,14.79,476.84,-191.41,0.01,14.79,0.02,0
O,40,80.00,10.00,15.59,16.44,-0.00,15.59,479.12,-195.02,0.05,15.59,0.08,0
L,40,2.50,49.00,15.00,14.92,-0.02,0.00,472.12,3.83,0.02,15.00,0.00,0
T,40,7.50,10.00,15.21,14.98,0.02,15.21,499.19,-343.43,0.08,15.21,0.02,0
S,40,6.60,10.00,15.20,15.34,-0.00,15.20,453.94,146.91,0.02,15.20,0.01,0
R,40,19.20,10.00,14.83,15.64,0.03,14.83,460.19,-209.43,0.01,14.83,0.02,0
O,40,80.00,10.00,15.29,16.35,-0.00,15.29,468.77,-201.95,0.05,15.29,0.08,0
T,40,7.70,10.00,15.30,15.08,0.02,15.30,500.25,-304.50,0.08,15.30,0.02,0
L,40,0.20,49.00,15.00,14.87,-0.02,0.00,474.06,-0.56,0.02,15.00,0.00,0
S,40,6.80,10.00,15.20,14.78,-0.01,15.20,467.73,174.86,0.02,15.20,0.01,0
R,40,13.90,10.00,14.83,15.48,0.03,14.83,459.84,-213.79,0.01,14.83,0.02,0
O,40,80.00,10.00,15.29,16.13,-0.00,15.29,468.45,-207.56,0.05,15.29,0.08,0
L,40,1.90,49.00,15.00,14.93,-0.02,0.00,473.24,-10.88,0.02,15.00,0.00,0
T,40,8.20,10.00,15.30,15.00,0.02,15.30,503.80,-281.54,0.08,15.30,0.02,0
S,40,7.50,10.00,15.05,14.91,-0.01,15.05,462.72,194.06,0.02,15.05,0.01,0
R,40,10.00,10.00,14.83,14.99,0.08,14.83,468.87,-391.57,0.02,14.83,0.02,0
O,40,80.00,10.00,15.29,15.92,-0.00,15.29,468.87,-206.28,0.06,15.29,0.08,0
T,40,10.00,10.00,15.30,15.14,0.00,15.30,501.82,-230.02,0.08,15.02,0.02,0
L,40,80.00,49.00,15.00,15.14,-0.02,0.00,468.02,3.75,0.02,15.00,0.00,0
S,40,7.40,10.00,15.05,14.91,-0.06,15.05,463.70,347.66,0.07,15.05,0.01,0
R,40,8.00,10.00,15.17,14.95,0.07,15.17,477.92,-288.52,0.02,15.17,0.02,0
O,40,80.00,10.00,15.13,15.82,-0.00,15.13,463.70,-206.31,0.06,15.13,0.08,0
T,40,11.50,10.00,15.02,15.44,-0.06,15.02,487.67,-26.19,0.08,15.02,0.02,0
L,40,80.00,49.00,15.00,15.03,-0.01,0.00,470.08,-10.37,0.02,15.00,0.00,0
S,40,8.30,10.00,15.27,14.87,-0.01,15.27,471.27,122.23,0.07,15.27,0.02,0
R,40,6.50,10.00,15.17,15.32,0.01,15.17,469.48,-125.97,0.06,15.17,0.02,0
O,40,80.00,10.00,15.13,15.73,0.00,15.13,462.00,-213.36,0.07,15.13,0.08,0
L,40,3.80,49.00,15.00,15.03,-0.02,0.00,470.05,3.79,0.01,15.00,0.00,1
T,40,17.40,10.00,15.11,15.65,-0.07,15.11,482.14,-75.79,0.08,15.11,0.07,0
S,40,11.40,10.00,15.27,15.06,0.01,15.27,468.62,131.33,0.07,15.27,0.02,0
R,40,6.40,10.00,15.00,15.30,0.00,15.00,464.59,-167.15,0.06,15.00,0.01,0
O,40,80.00,10.00,15.59,15.53,-0.00,15.59,475.80,-204.62,0.07,15.59,0.08,0
L,40,1.70,49.00,15.00,15.02,-0.01,0.00,470.08,-3.08,0.01,15.00,0.00,1
T,40,40.90,10.00,15.11,15.83,-0.11,15.11,474.19,88.37,0.08,15.11,0.07,0
S,40,15.20,10.00,15.27,15.02,0.01,15.27,470.84,125.44,0.07,15.27,0.02,0
R,40,6.50,10.00,15.00,15.20,0.00,15.00,465.51,-181.71,0.06,15.00,0.01,0
O,40,80.00,10.00,15.59,15.40,-0.00,15.59,479.45,-202.36,0.07,15.59,0.08,0
L,40,2.70,49.00,15.00,15.01,-0.01,0.00,470.21,-9.06,0.01,15.00,0.00,1
T,40,44.60,10.00,15.11,15.26,-0.12,15.11,484.82,66.22,0.08,15.11,0.07,0
S,40,25.20,10.00,14.97,15.06,0.06,14.97,463.54,-42.92,0.07,14.97,0.06,0
R,40,6.50,10.00,15.00,14.88,-0.00,15.00,472.79,-165.08,0.06,15.00,0.01,0
O,40,60.70,10.00,15.59,15.47,-0.00,15.59,478.84,-200.93,0.07,15.59,0.08,0
L,40,80.00,49.00,15.00,14.96,-0.01,0.00,471.48,-7.30,0.01,15.00,0.00,1
T,40,44.30,10.00,15.06,15.10,-0.12,15.06,486.98,85.24,0.08,15.06,0.07,0
S,40,49.00,10.00,14.97,15.11,0.07,14.97,461.62,-0.43,0.07,14.97,0.06,0
R,40,6.10,10.00,14.53,14.70,-0.01,14.53,465.98,-147.42,0.06,14.53,0.01,0
O,40,60.60,10.00,15.12,15.53,-0.00,15.12,465.72,-199.63,0.07,15.12,0.08,0
L,40,0.40,49.00,15.00,15.15,-0.01,0.00,466.69,-9.81,0.01,15.00,0.00,1
T,40,44.30,10.00,15.06,15.22,-0.12,15.06,483.65,108.96,0.08,15.06,0.07,0
S,40,49.50,10.00,14.69,14.88,0.07,14.69,459.46,-20.58,0.07,14.69,0.06,0
R,40,6.00,10.00,14.53,14.73,-0.02,14.53,464.12,-116.75,0.06,14.53,0.01,0
O,40,65.80,10.00,15.12,15.50,-0.00,15.12,464.15,-203.48,0.08,15.12,0.08,0
L,40,2.70,49.00,15.00,15.11,-0.01,0.00,466.92,-6.82,0.01,15.00,0.00,1
T,40,43.70,10.00,14.96,15.18,-0.12,14.96,481.08,126.04,0.08,14.96,0.07,0
S,40,49.00,10.00,14.69,14.83,0.08,14.69,459.76,-47.38,0.07,14.69,0.06,0
R,40,5.80,10.00,15.05,14.56,-0.03,15.05,481.04,-102.69,0.06,15.05,0.00,0
O,40,68.90,10.00,15.11,15.50,-0.00,15.11,461.66,-206.95,0.08,15.11,0.08,0
L,40,2.30,49.00,15.00,15.09,-0.01,0.00,466.74,-11.51,0.00,15.00,0.00,1
T,40,43.30,10.00,14.96,15.10,-0.12,14.96,481.84,135.89,0.08,14.96,0.07,0
S,40,49.30,10.00,14.69,14.78,0.08,14.69,460.15,-70.08,0.07,14.69,0.06,0
R,40,6.00,10.00,15.05,14.44,-0.07,15.05,486.91,42.97,0.06,15.05,0.00,0
O,40,73.60,10.00,15.11,14.66,-0.00,15.11,481.36,-205.63,0.08,15.11,0.08,0
L,40,2.70,49.00,15.00,15.00,-0.00,0.00,468.51,-10.51,0.00,15.00,0.00,1
T,40,42.70,10.00,14.96,15.05,-0.08,14.96,482.24,28.44,0.08,14.96,0.07,0
S,40,48.40,10.00,14.34,14.95,0.09,14.34,445.97,-90.36,0.07,14.34,0.06,0
R,40,6.00,10.00,15.05,14.47,-0.07,15.05,489.64,1.35,0.07,15.05,0.00,0
O,40,72.80,10.00,15.11,15.52,-0.00,15.11,461.49,-200.74,0.08,15.11,0.08,0
L,40,80.00,49.00,15.00,15.03,-0.01,0.00,467.78,-6.80,0.00,15.00,0.00,1
T,40,40.30,10.00,15.04,14.91,-0.12,15.04,487.52,235.98,0.08,15.04,0.07,0
S,40,48.20,10.00,14.34,15.02,0.09,14.34,440.77,-120.92,0.07,14.34,0.06,0
R,40,6.40,10.00,15.03,14.38,-0.03,15.03,494.92,-124.13,0.07,15.03,0.00,0
L,40,80.00,49.00,15.00,15.00,-0.00,0.00,468.45,-12.41,0.00,15.00,0.00,1
T,40,41.00,10.00,15.04,14.93,-0.12,15.04,487.71,213.13,0.03,15.04,0.07,0
S,40,47.90,10.00,14.45,14.78,0.09,14.45,445.97,-138.02,0.07,14.45,0.07,0
O,40,72.90,10.00,14.91,15.59,-0.00,14.91,451.94,-199.08,0.08,14.91,0.08,0
R,40,6.50,10.00,15.03,14.46,-0.03,15.03,496.60,-63.39,0.07,15.03,0.00,0
O,40,73.30,10.00,14.91,15.01,-0.00,14.91,463.19,-203.60,0.08,14.91,0.08,0
T,40,35.80,10.00,14.61,14.97,-0.08,14.61,476.16,87.49,0.03,14.61,0.07,0
L,40,80.00,49.00,15.00,14.99,-0.00,0.00,468.71,-7.64,0.01,15.00,0.00,1
S,40,47.10,10.00,14.45,14.55,0.09,14.45,449.96,-155.88,0.04,14.45,0.07,0
R,40,6.30,10.00,15.23,14.51,-0.07,15.23,503.79,85.48,0.07,15.23,0.01,0
O,40,72.70,10.00,14.96,15.50,-0.00,14.96,451.21,-191.37,0.08,14.96,0.03,0
T,40,30.70,10.00,14.61,14.97,-0.08,14.61,474.15,154.07,0.03,14.61,0.07,0
L,40,80.00,49.00,15.00,14.59,-0.00,0.00,479.22,-23.08,0.01,15.00,0.00,1
S,40,47.00,10.00,14.45,14.35,0.10,14.45,454.74,-177.33,0.04,14.45,0.07,0
R,40,6.20,10.00,15.23,14.61,-0.11,15.23,505.49,180.96,0.07,15.23,0.01,0
O,40,73.10,10.00,14.96,14.88,-0.00,14.96,464.25,-203.26,0.08,14.96,0.03,0
T,40,30.10,10.00,14.61,14.95,-0.13,14.61,472.49,334.34,0.03,14.61,0.07,0
L,40,5.50,49.00,15.00,15.59,-0.00,0.00,455.45,-16.22,0.01,15.00,0.00,1
S,40,46.90,10.00,14.52,14.00,0.10,14.52,466.10,-190.39,0.04,14.52,0.07,0
R,40,6.30,10.00,15.23,14.60,-0.03,15.23,509.21,-152.60,0.07,15.23,0.01,0
O,40,72.10,10.00,14.96,14.77,0.00,14.96,467.54,-212.51,0.08,14.96,0.03,0
T,40,30.90,10.00,13.42,14.73,-0.12,13.42,445.14,267.20,0.03,13.42,0.04,0
L,40,80.00,49.00,15.00,15.48,-0.00,0.00,454.91,-14.45,0.01,15.00,0.00,1
S,40,46.40,10.00,14.52,13.76,0.10,14.52,475.51,-207.43,0.04,14.52,0.07,0
R,40,6.50,10.00,15.05,14.69,-0.02,15.05,505.84,-60.33,0.07,15.05,0.01,0
O,40,71.00,10.00,14.69,14.74,0.00,14.69,462.36,-210.38,0.08,14.69,0.03,0
T,40,36.30,10.00,13.42,13.73,-0.08,13.42,463.75,139.94,0.01,13.42,0.04,0
L,40,80.00,49.00,15.00,15.11,-0.00,0.00,461.77,-7.69,0.01,15.00,0.00,1
S,40,46.30,10.00,14.69,13.82,0.09,14.69,482.64,-220.80,0.04,14.69,0.07,0
R,40,6.40,10.00,15.05,14.86,-0.03,15.05,503.57,-24.82,0.05,15.05,0.01,0
O,40,68.80,10.00,14.69,14.89,0.00,14.69,458.08,-215.43,0.08,14.69,0.03,0
T,40,32.50,10.00,13.82,14.49,-0.06,13.82,452.59,163.95,0.01,13.82,0.04,0
L,40,80.00,49.00,15.00,14.66,-0.00,0.00,472.80,-12.95,0.01,15.00,0.00,1
S,40,45.50,10.00,14.69,13.77,0.09,14.69,489.06,-229.85,0.04,14.69,0.07,0
O,40,64.30,10.00,14.69,14.85,0.00,14.69,457.98,-216.86,0.08,14.69,0.03,0
R,40,6.20,10.00,14.79,15.14,-0.03,14.79,490.54,-9.65,0.05,14.79,0.01,0
L,40,5.80,49.00,15.00,14.96,-0.00,0.00,467.06,-7.01,0.00,15.00,0.00,1
T,40,31.90,10.00,13.82,14.08,-0.06,13.82,459.32,200.51,0.01,13.82,0.04,0
S,40,46.20,10.00,14.85,13.93,0.09,14.85,494.42,-246.42,0.00,14.85,0.05,0
R,40,6.50,10.00,14.79,14.54,-0.03,14.79,504.22,-8.32,0.04,14.79,0.01,0
O,40,41.70,10.00,14.42,14.88,0.01,14.42,449.22,-222.83,0.08,14.42,0.01,0
T,40,28.90,10.00,13.82,14.04,-0.06,13.82,458.79,205.83,0.01,13.82,0.04,0
L,40,6.90,49.00,15.00,14.77,-0.01,0.00,472.30,5.10,0.00,15.00,0.00,1
S,40,43.60,10.00,14.85,14.20,0.09,14.85,492.76,-251.47,0.00,14.85,0.05,0
O,40,32.90,10.00,14.42,14.76,0.01,14.42,449.79,-220.62,0.08,14.42,0.01,0
R,40,6.20,10.00,14.79,15.21,-0.03,14.79,488.07,-3.84,0.04,14.79,0.01,0
T,40,28.10,10.00,14.02,14.32,-0.06,14.02,455.46,214.35,0.01,14.02,0.00,0
L,40,4.70,49.00,15.00,14.72,-0.01,0.00,474.77,5.87,0.00,15.00,0.00,1
S,40,50.10,10.00,14.85,14.35,0.08,14.85,492.66,-258.85,0.00,14.85,0.05,0
R,40,6.40,10.00,14.73,14.79,-0.03,14.73,494.97,-2.23,0.04,14.73,0.00,0
O,40,29.30,10.00,14.21,14.69,0.01,14.21,444.22,-222.20,0.08,14.21,0.01,0
L,40,5.80,49.00,15.00,14.80,-0.01,0.00,474.52,-0.20,0.00,15.00,0.00,1
T,40,26.80,10.00,14.02,14.18,-0.06,14.02,457.37,208.23,0.01,14.02,0.00,0
S,40,60.60,10.00,14.74,14.66,0.08,14.74,484.52,-254.21,0.00,14.74,0.04,0
R,40,6.50,10.00,14.73,14.89,-0.03,14.73,492.10,6.45,0.04,14.73,0.00,0
O,40,25.70,10.00,14.21,14.55,0.01,14.21,445.11,-220.27,0.08,14.21,0.01,0
L,40,5.70,49.00,15.00,14.80,-0.01,0.00,475.58,7.36,0.00,15.00,0.00,1
T,40,24.50,10.00,15.03,14.16,-0.05,15.03,483.37,212.73,0.01,15.03,0.00,0
S,40,64.20,10.00,14.74,15.17,0.07,14.74,471.81,-256.93,0.00,14.74,0.04,0
R,40,6.20,10.00,14.81,14.69,-0.03,14.81,498.56,14.76,0.04,14.81,0.00,0
O,40,24.70,10.00,14.21,14.55,0.01,14.21,443.16,-223.47,0.08,14.21,0.01,0
T,40,23.20,10.00,15.03,14.61,-0.05,15.03,476.69,218.70,0.01,15.03,0.00,0
L,40,80.00,49.00,15.00,14.93,-0.01,0.00,473.36,2.51,0.00,15.00,0.00,1
S,40,67.60,10.00,14.66,15.69,0.03,14.66,453.52,-109.92,0.00,14.66,0.04,0
R,40,6.50,10.00,14.81,14.53,-0.03,14.81,503.43,5.55,0.04,14.81,0.00,0
O,40,24.40,10.00,14.21,14.06,0.01,14.21,453.88,-228.73,0.08,14.21,0.01,0
L,40,6.30,49.00,15.00,14.97,-0.01,0.00,472.67,4.82,0.00,15.00,0.00,1
T,40,22.10,10.00,15.03,14.56,-0.05,15.03,480.29,216.42,0.01,15.03,0.00,0
S,40,68.90,10.00,14.66,16.45,0.01,14.66,427.68,-144.69,0.00,14.66,0.04,0
R,40,6.60,10.00,15.02,14.70,-0.03,15.02,506.06,9.81,0.04,15.02,0.00,0
O,40,19.20,10.00,14.77,14.27,0.01,14.77,463.84,-224.01,0.08,14.77,0.01,0
L,40,80.00,49.00,15.00,14.98,-0.00,0.00,472.57,-1.39,0.00,15.00,0.00,1
T,40,16.00,10.00,15.47,14.84,-0.04,15.47,487.23,206.89,0.01,15.47,0.00,0
S,40,67.90,10.00,14.66,15.83,0.02,14.66,433.36,-173.88,0.00,14.66,0.04,0
R,40,6.50,10.00,15.02,14.61,-0.02,15.02,510.34,9.25,0.04,15.02,0.00,0
O,40,15.40,10.00,14.77,14.78,0.01,14.77,453.42,-227.74,0.08,14.77,0.01,0
L,40,6.20,49.00,15.00,15.05,-0.00,0.00,470.86,-8.92,0.00,15.00,0.00,1
T,40,13.30,10.00,15.47,14.93,-0.04,15.47,488.62,223.71,0.01,15.47,0.00,0
S,40,68.60,10.00,14.65,15.51,0.02,14.65,434.65,-175.52,0.00,14.65,0.04,0
R,40,6.40,10.00,0.61,14.62,-0.02,0.61,136.10,8.27,0.01,15.02,0.00,1
O,40,12.10,10.00,14.77,14.66,0.00,14.77,456.51,-222.78,0.08,14.77,0.01,0
L,40,80.00,49.00,15.00,15.06,-0.00,0.00,470.22,-5.22,0.00,15.00,0.00,1
T,40,11.50,10.00,15.47,15.06,-0.04,15.47,488.33,223.09,0.01,15.47,0.00,0
S,40,67.00,10.00,14.65,14.93,0.02,14.65,444.93,-173.63,0.00,14.65,0.04,0
R,40,6.50,10.00,0.59,8.74,-0.02,0.59,207.61,7.96,0.01,15.06,0.00,1
O,40,8.50,10.00,15.12,14.25,0.00,15.12,476.97,-218.22,0.08,15.12,0.01,0
L,40,80.00,49.00,15.00,14.91,-0.01,0.00,473.78,10.99,0.00,15.00,0.00,1
T,40,8.00,10.00,15.47,15.20,0.01,15.47,487.09,68.73,0.01,15.47,0.00,0
S,40,68.30,10.00,30.00,14.77,0.02,30.00,800.00,-185.73,0.00,13.12,0.01,1
R,40,6.80,10.00,1.40,5.95,-0.02,1.40,254.53,15.24,0.01,15.06,0.00,1
O,40,8.20,10.00,15.12,14.60,0.00,15.12,472.83,-216.00,0.08,15.12,0.01,0
L,40,80.00,49.00,15.00,14.90,-0.01,0.00,474.74,15.21,0.00,15.00,0.00,1
T,40,7.00,10.00,14.87,15.40,-0.04,14.87,467.82,294.28,0.01,14.87,0.00,0
S,40,66.20,10.00,30.00,15.97,0.03,30.00,800.00,-214.44,0.00,13.12,0.01,1
R,40,7.20,10.00,2.67,6.39,-0.02,2.67,249.54,6.75,0.01,14.95,0.00,1
O,40,8.40,10.00,15.27,14.77,0.00,15.27,475.28,-219.78,0.08,15.27,0.01,0
L,40,80.00,49.00,15.00,14.90,-0.00,0.00,475.23,-10.35,0.00,15.00,0.00,1
T,40,6.70,10.00,14.87,15.31,-0.04,14.87,466.95,252.12,0.01,14.87,0.00,0
S,40,40.40,10.00,30.00,18.25,0.08,30.00,800.00,-399.14,0.00,13.12,0.01,1
R,40,7.50,10.00,3.57,5.74,-0.02,3.57,268.46,12.92,0.01,14.95,0.00,1
O,40,9.50,10.00,15.27,14.91,0.00,15.27,474.64,-227.45,0.08,15.27,0.01,0
T,40,8.40,10.00,14.87,15.20,0.00,14.87,467.35,86.57,0.01,14.87,0.00,0
L,40,80.00,49.00,15.00,15.72,-0.00,0.00,454.40,1.68,0.00,15.00,0.00,1
S,40,20.30,10.00,30.00,20.15,0.13,30.00,800.00,-531.65,0.00,8.07,0.01,1
